CLASSES,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
PATH,51.074074,44.88889,63.22222,45.11111,-18.555555,36.444443,-17.88889,63.22222,0.29895782,-2.1126902
PATH,42.333332,38.0,51.22222,37.77778,-13.0,26.666666,-13.666667,51.22222,0.26545405,-2.1265585
PATH,47.814816,43.88889,58.22222,41.333336,-11.777778,31.222221,-19.444445,58.22222,0.28914437,-1.937924
PATH,41.185184,37.444443,50.0,36.11111,-11.222222,26.444445,-15.222222,50.0,0.27987626,-1.9958013
PATH,49.037037,44.0,60.666668,42.444443,-15.111111,34.88889,-19.777779,60.666668,0.30003616,-2.006186
PATH,49.74074,44.333332,61.444443,43.444443,-16.222221,35.11111,-18.88889,61.444443,0.29465598,-2.0433986
PATH,49.444443,44.666668,61.11111,42.555557,-14.333333,35.0,-20.666666,61.11111,0.30344796,-1.974394
PATH,48.555557,44.11111,59.0,42.555557,-13.333333,31.333334,-18.0,59.0,0.27882218,-1.9960423
PATH,48.62963,43.0,60.333332,42.555557,-16.88889,35.11111,-18.222221,60.333332,0.29836866,-2.0718758
PATH,43.62963,40.333336,52.88889,37.666668,-9.888889,27.777779,-17.88889,52.88889,0.28686288,-1.9049777
PATH,48.851852,43.22222,60.666668,42.666668,-16.88889,35.444443,-18.555555,60.666668,0.3003628,-2.0630436
PATH,47.48148,42.444443,58.666668,41.333336,-15.111111,33.555557,-18.444445,58.666668,0.2956214,-2.025942
PATH,50.407406,45.444443,62.0,43.77778,-14.888889,34.77778,-19.88889,62.0,0.29399088,-1.9950715
PATH,47.666668,42.444443,58.77778,41.77778,-15.666667,33.333332,-17.666666,58.77778,0.28878826,-2.0516715
PATH,49.333332,45.333332,59.555557,43.11111,-12.0,30.666666,-18.666666,59.555557,0.2758892,-1.9527698
PATH,45.0,41.666668,54.333332,39.0,-10.0,28.0,-18.0,54.333332,0.28187475,-1.9106771
PATH,51.11111,45.77778,63.333332,44.22222,-16.0,36.666668,-20.666666,63.333332,0.30134642,-2.0089307
PATH,48.444443,43.77778,59.88889,41.666668,-14.0,34.333332,-20.333334,59.88889,0.30452195,-1.9730555
PATH,44.77778,40.333336,54.666668,39.333336,-13.333333,29.666666,-16.333334,54.666668,0.27804413,-2.0524528
PATH,47.703705,42.444443,58.88889,41.77778,-15.777778,33.555557,-17.777779,58.88889,0.29027814,-2.0527046
PATH,52.407406,47.333332,64.55556,45.333332,-15.222222,36.444443,-21.222221,64.55556,0.29773334,-1.9858987
PATH,45.962963,40.555557,58.11111,39.22222,-16.222221,36.444443,-20.222221,58.11111,0.32560807,-2.0165784
PATH,50.11111,44.22222,62.444443,43.666668,-17.666666,37.0,-19.333334,62.444443,0.30066735,-2.0642767
PATH,46.88889,43.0,56.88889,40.77778,-11.666667,30.0,-18.333334,56.88889,0.28328654,-1.9490879
PATH,49.962963,45.11111,61.444443,43.333332,-14.555555,34.444443,-19.88889,61.444443,0.29477406,-1.9934397
PATH,45.925926,41.0,57.22222,39.555557,-14.777778,33.88889,-19.11111,57.22222,0.30794257,-2.0107226
PATH,49.703705,44.666668,61.77778,42.666668,-15.111111,36.22222,-21.11111,61.77778,0.30923617,-1.9845647
PATH,49.74074,44.444443,61.666668,43.11111,-15.888889,35.77778,-19.88889,61.666668,0.30085307,-2.0218375
PATH,41.296295,37.11111,50.444443,36.333336,-12.555555,27.444445,-14.888889,50.444443,0.28055963,-2.0375679
PATH,50.407406,45.22222,62.333332,43.666668,-15.555555,35.77778,-20.222221,62.333332,0.3009182,-2.0087192
PATH,51.074074,46.333332,63.11111,43.77778,-14.222222,36.11111,-21.88889,63.11111,0.30621472,-1.9560046
PATH,45.77778,41.0,56.333332,40.0,-14.333333,31.666666,-17.333334,56.333332,0.28798285,-2.0329285
PATH,52.555557,46.88889,65.0,45.77778,-17.0,37.333332,-20.333334,65.0,0.2970586,-2.0348296
PATH,43.592594,39.555557,52.88889,38.333336,-12.111111,27.88889,-15.777778,52.88889,0.26691392,-1.9988575
PATH,49.48148,44.77778,60.666668,43.0,-14.111111,33.555557,-19.444445,60.666668,0.29078844,-1.9875989
PATH,41.037037,37.0,49.77778,36.333336,-12.111111,26.222221,-14.111111,49.77778,0.27541482,-2.0452008
PATH,56.148148,49.88889,69.66667,48.88889,-18.777779,40.555557,-21.777779,69.66667,0.29995137,-2.0438795
PATH,59.925926,53.444443,74.888885,51.444443,-19.444445,44.88889,-25.444445,74.888885,0.3128917,-2.0059564
PATH,61.666668,54.444443,76.55556,54.0,-21.666666,44.666668,-23.0,76.55556,0.29562417,-2.074028
PATH,55.444443,49.11111,69.55556,47.666668,-19.0,42.333332,-23.333334,69.55556,0.31473875,-2.0243213
PATH,56.444443,51.444443,68.66667,49.22222,-15.0,36.666668,-21.666666,68.66667,0.28042978,-1.9694558
PATH,57.333332,50.22222,71.55556,50.22222,-21.333334,42.666668,-21.333334,71.55556,0.30251354,-2.0937457
PATH,53.444443,48.22222,65.88889,46.22222,-15.666667,37.333332,-21.666666,65.88889,0.2983021,-1.9882493
PATH,61.62963,54.88889,76.44444,53.555557,-20.222221,44.444443,-24.222221,76.44444,0.29921305,-2.0341187
PATH,57.074074,50.11111,71.111115,50.0,-20.88889,42.11111,-21.222221,71.111115,0.29802468,-2.0888546
PATH,51.148148,45.333332,63.333332,44.77778,-17.444445,36.555557,-19.11111,63.333332,0.2976887,-2.059262
PATH,61.407406,55.0,75.44444,53.77778,-19.222221,42.11111,-22.88889,75.44444,0.28551513,-2.0358937
PATH,56.25926,49.88889,69.88889,49.0,-19.11111,40.88889,-21.777779,69.88889,0.30228263,-2.0510557
PATH,49.592594,44.22222,61.555557,43.0,-16.11111,35.88889,-19.777779,61.555557,0.30292457,-2.0222743
PATH,63.22222,56.22222,77.77778,55.666668,-21.0,43.666668,-22.666666,77.77778,0.28533262,-2.06802
PATH,53.666668,47.11111,67.66667,46.22222,-19.666666,42.0,-22.333334,67.66667,0.3181372,-2.0522583
PATH,58.407406,51.333332,72.44444,51.444443,-21.222221,42.11111,-20.88889,72.44444,0.29552308,-2.1013258
PATH,60.703705,54.444443,74.888885,52.77778,-18.777779,42.555557,-23.777779,74.888885,0.29530448,-2.0182114
PATH,56.074074,49.77778,69.77778,48.666668,-18.88889,41.11111,-22.222221,69.77778,0.30391166,-2.0382628
PATH,54.703705,47.88889,69.0,47.22222,-20.444445,42.88889,-22.444445,69.0,0.3173622,-2.0656626
PATH,59.77778,53.11111,74.0,52.22222,-20.0,42.666668,-22.666666,74.0,0.2963139,-2.0505745
PATH,54.962963,47.88889,69.22222,47.77778,-21.222221,42.77778,-21.555555,69.22222,0.31700587,-2.0847538
PATH,55.666668,49.11111,69.77778,48.11111,-19.666666,42.333332,-22.666666,69.77778,0.31241447,-2.0454311
PATH,51.74074,46.555557,63.0,45.666668,-15.555555,33.77778,-18.222221,63.0,0.27526647,-2.0801742
PATH,56.333332,50.444443,70.0,48.555557,-17.666666,41.0,-23.333334,70.0,0.30547154,-1.9975766
PATH,56.25926,51.22222,69.0,48.555557,-15.111111,38.22222,-23.11111,69.0,0.2956001,-1.958014
PATH,54.22222,48.555557,67.22222,46.88889,-17.0,39.0,-22.0,67.22222,0.30253935,-2.0080075
PATH,55.88889,49.77778,69.22222,48.666668,-18.333334,40.0,-21.666666,69.22222,0.29685017,-2.0373702
PATH,53.333332,47.333332,65.66667,47.0,-18.0,37.0,-19.0,65.66667,0.2935857,-2.0791848
PATH,48.703705,42.77778,61.0,42.333336,-17.777779,36.88889,-19.11111,61.0,0.30964476,-2.070717
PATH,50.592594,45.88889,62.333332,43.555557,-14.111111,35.22222,-21.11111,62.333332,0.30094525,-1.9644797
PATH,61.666668,54.77778,76.66667,53.555557,-20.666666,45.0,-24.333334,76.66667,0.30299366,-2.0412767
PATH,55.851852,50.11111,69.111115,48.333332,-17.222221,39.77778,-22.555555,69.111115,0.30064347,-2.0015576
PATH,60.77778,53.444443,76.111115,52.77778,-22.0,46.0,-24.0,76.111115,0.30925295,-2.0605488
PATH,46.074074,40.444443,57.11111,40.666668,-16.88889,33.11111,-16.222221,57.11111,0.29404518,-2.1056774
PATH,58.0,51.88889,72.44444,49.666668,-18.333334,43.333332,-25.0,72.44444,0.31428084,-1.99159
PATH,59.555557,52.555557,74.77778,51.333332,-21.0,45.666668,-24.666666,74.77778,0.31279564,-2.0381765
PATH,56.37037,50.444443,69.66667,49.0,-17.777779,39.88889,-22.11111,69.66667,0.29683578,-2.0211716
PATH,57.814816,51.11111,72.55556,49.77778,-20.11111,44.22222,-24.11111,72.55556,0.3140923,-2.033804
PATH,59.074074,52.333332,74.22222,50.666668,-20.222221,45.444443,-25.222221,74.22222,0.31734532,-2.0208647
PATH,60.444443,53.444443,75.55556,52.333332,-21.0,45.333332,-24.333334,75.55556,0.30879894,-2.0436168
PATH,58.407406,52.555557,72.55556,50.11111,-17.555555,42.444443,-24.88889,72.55556,0.3112005,-1.9784946
PATH,55.074074,49.555557,68.111115,47.555557,-16.555555,39.11111,-22.555555,68.111115,0.3016008,-1.9892213
PATH,60.62963,53.666668,75.66667,52.555557,-20.88889,45.11111,-24.222221,75.66667,0.3069927,-2.0445633
PATH,55.74074,49.666668,69.66667,47.88889,-18.222221,41.77778,-23.555555,69.66667,0.31236586,-2.0051956
PATH,57.77778,50.666668,72.66667,50.0,-21.333334,44.666668,-23.333334,72.66667,0.31203708,-2.0637763
PATH,61.25926,55.11111,75.66667,53.0,-18.444445,43.22222,-24.777779,75.66667,0.3002418,-1.9977459
PATH,59.592594,52.333332,75.22222,51.22222,-21.777779,46.88889,-25.11111,75.22222,0.31901047,-2.047053
PATH,52.11111,46.0,64.88889,45.444443,-18.333334,38.333332,-20.0,64.88889,0.29928485,-2.0633535
PATH,60.814816,54.333332,74.888885,53.22222,-19.444445,42.22222,-22.777779,74.888885,0.29238248,-2.033605
PATH,58.62963,51.77778,73.333336,50.77778,-20.555555,44.11111,-23.555555,73.333336,0.30798513,-2.0480576
PATH,49.88889,44.333332,61.444443,43.88889,-16.666666,34.666668,-18.0,61.444443,0.2899971,-2.0638638
PATH,54.962963,49.11111,67.88889,47.88889,-17.555555,38.77778,-21.222221,67.88889,0.2962514,-2.0286176
PATH,54.77778,49.0,68.0,47.333332,-17.333334,39.666668,-22.333334,68.0,0.30412614,-2.0096147
PATH,54.851852,48.88889,68.0,47.666668,-17.88889,39.444443,-21.555555,68.0,0.29870403,-2.0335052
PATH,58.0,52.0,71.0,51.0,-18.0,39.0,-21.0,71.0,0.2845155,-2.0459433
PATH,51.296295,45.444443,64.333336,44.11111,-17.555555,39.11111,-21.555555,64.333336,0.3175664,-2.0208955
PATH,51.666668,45.555557,64.22222,45.22222,-18.333334,37.666668,-19.333334,64.22222,0.29970714,-2.0726159
PATH,57.851852,50.77778,72.77778,50.0,-21.222221,44.77778,-23.555555,72.77778,0.31283396,-2.05935
PATH,58.11111,51.77778,72.0,50.555557,-19.0,41.666668,-22.666666,72.0,0.2993077,-2.0340476
PATH,47.962963,42.666668,58.88889,42.333336,-15.888889,32.77778,-16.88889,58.88889,0.2898632,-2.102536
PATH,52.62963,47.444443,65.111115,45.333332,-15.555555,37.444443,-21.88889,65.111115,0.3037197,-1.9819108
PATH,58.962963,52.88889,71.55556,52.444443,-18.222221,37.77778,-19.555555,71.55556,0.27344358,-2.0818913
PATH,52.925926,46.333332,67.0,45.444443,-19.777779,42.22222,-22.444445,67.0,0.32042044,-2.0516355
PATH,53.592594,47.333332,66.88889,46.555557,-18.777779,39.88889,-21.11111,66.88889,0.3036015,-2.052546
PATH,50.22222,45.444443,61.333332,43.88889,-14.333333,33.333332,-19.0,61.333332,0.28555444,-2.0071752
PATH,61.037037,54.11111,76.44444,52.555557,-20.777779,46.22222,-25.444445,76.44444,0.31254068,-2.0265863
PATH,63.51852,56.0,79.111115,55.444443,-22.555555,46.77778,-24.222221,79.111115,0.30158615,-2.0704408
PATH,50.333332,44.666668,62.22222,44.11111,-17.0,35.666668,-18.666666,62.22222,0.29632849,-2.0712209
PATH,53.592594,47.333332,66.88889,46.555557,-18.777779,39.88889,-21.11111,66.88889,0.3036015,-2.052546
PATH,54.74074,49.22222,67.77778,47.22222,-16.555555,39.11111,-22.555555,67.77778,0.30312124,-1.9917008
PATH,62.074074,54.77778,77.55556,53.88889,-21.88889,46.444443,-24.555555,77.55556,0.30540445,-2.054084
PATH,60.814816,53.444443,76.44444,52.555557,-22.11111,46.88889,-24.777779,76.44444,0.3126096,-2.055457
PATH,55.185184,48.555557,69.55556,47.444443,-19.88889,43.11111,-23.222221,69.55556,0.32108474,-2.0417202
PATH,60.48148,53.666668,74.888885,52.88889,-20.444445,43.22222,-22.777779,74.888885,0.2978795,-2.0606136
PATH,58.333332,51.88889,72.333336,50.77778,-19.333334,42.0,-22.666666,72.333336,0.29965425,-2.0358741
PATH,58.074074,51.444443,71.888885,50.88889,-19.88889,41.444443,-21.555555,71.888885,0.29130092,-2.0648882
PATH,57.074074,50.333332,72.111115,48.77778,-20.222221,45.11111,-24.88889,72.111115,0.32401717,-2.024748
PATH,61.62963,55.0,76.0,53.88889,-19.88889,43.11111,-23.222221,76.0,0.29352704,-2.0435379
PATH,54.0,47.666668,67.66667,46.666668,-19.0,41.0,-22.0,67.66667,0.31489635,-2.0400128
PATH,57.0,50.555557,71.0,49.444443,-19.333334,42.0,-22.666666,71.0,0.30349702,-2.0408664
PATH,59.333332,52.555557,74.0,51.444443,-20.333334,44.0,-23.666666,74.0,0.3066086,-2.042514
PATH,48.77778,43.0,60.77778,42.555557,-17.333334,36.0,-18.666666,60.77778,0.30298224,-2.0669804
PATH,63.0,55.11111,79.55556,54.333332,-23.666666,49.666668,-26.0,79.55556,0.31752294,-2.0622857
PATH,58.703705,52.88889,72.22222,51.0,-17.444445,40.555557,-23.11111,72.22222,0.29418743,-1.9977362
PATH,61.74074,55.11111,76.55556,53.555557,-19.88889,44.444443,-24.555555,76.55556,0.30023456,-2.020938
PATH,56.185184,49.444443,70.88889,48.22222,-20.222221,44.11111,-23.88889,70.88889,0.3230207,-2.0373507
PATH,58.962963,52.88889,73.333336,50.666668,-18.222221,43.11111,-24.88889,73.333336,0.30882537,-1.992052
PATH,58.0,52.555557,71.44444,50.0,-16.333334,40.333332,-24.0,71.44444,0.29964966,-1.9666711
PATH,60.11111,53.11111,75.111115,52.11111,-21.0,45.0,-24.0,75.111115,0.30846536,-2.047766
PATH,61.074074,53.77778,76.0,53.444443,-21.88889,44.77778,-22.88889,76.0,0.30013013,-2.0790954
PATH,61.592594,54.666668,76.66667,53.444443,-20.777779,45.22222,-24.444445,76.66667,0.30559286,-2.0371156
PATH,58.11111,51.666668,71.111115,51.555557,-19.333334,39.0,-19.666666,71.111115,0.28591606,-2.102898
PATH,56.77778,49.88889,71.55556,48.88889,-20.666666,44.333332,-23.666666,71.55556,0.3183665,-2.048199
PATH,57.851852,50.444443,73.22222,49.88889,-22.222221,46.11111,-23.88889,73.22222,0.32026085,-2.069045
PATH,50.074074,44.333332,62.22222,43.666668,-17.222221,36.444443,-19.222221,62.22222,0.2979628,-2.0547533
PATH,61.592594,55.0,75.66667,54.11111,-19.777779,42.22222,-22.444445,75.66667,0.28752622,-2.0487363
PATH,57.62963,50.444443,72.111115,50.333332,-21.555555,43.444443,-21.88889,72.111115,0.30568013,-2.0859342
PATH,54.51852,48.666668,67.111115,47.77778,-17.555555,37.77778,-20.222221,67.111115,0.28979304,-2.0465353
PATH,59.148148,52.22222,73.44444,51.77778,-20.777779,42.88889,-22.11111,73.44444,0.29643956,-2.0738695
PATH,63.074074,55.333332,79.22222,54.666668,-23.222221,48.444443,-25.222221,79.22222,0.31158692,-2.0659478
PATH,57.25926,50.88889,71.22222,49.666668,-19.11111,41.88889,-22.777779,71.22222,0.3026711,-2.0373724
PATH,57.333332,51.0,70.0,51.0,-19.0,38.0,-19.0,70.0,0.27956137,-2.1120865
PATH,62.703705,54.77778,78.77778,54.555557,-23.777779,48.22222,-24.444445,78.77778,0.310288,-2.0849354
PATH,60.296295,53.333332,75.66667,51.88889,-20.88889,46.11111,-25.222221,75.66667,0.31446242,-2.0306482
PATH,56.814816,50.444443,70.111115,49.88889,-19.11111,39.88889,-20.777779,70.111115,0.2906682,-2.0627244
PATH,60.074074,53.22222,75.44444,51.555557,-20.555555,46.11111,-25.555555,75.44444,0.31801003,-2.0221484
PATH,50.074074,45.666668,60.22222,44.333332,-13.222222,30.444445,-17.222221,60.22222,0.26619545,-2.0288115
PATH,58.592594,52.22222,72.66667,50.88889,-19.11111,42.22222,-23.11111,72.66667,0.30018097,-2.02885
PATH,59.37037,52.666668,74.111115,51.333332,-20.11111,44.22222,-24.11111,74.111115,0.30745777,-2.03348
PATH,60.444443,53.666668,74.77778,52.88889,-20.333334,43.0,-22.666666,74.77778,0.29269224,-2.0582106
PATH,52.48148,46.88889,65.0,45.555557,-16.777779,37.555557,-20.777779,65.0,0.29762968,-2.0225987
PATH,59.62963,52.444443,75.22222,51.22222,-21.555555,46.77778,-25.222221,75.22222,0.31899637,-2.0405545
PATH,60.25926,52.444443,76.22222,52.11111,-23.444445,47.88889,-24.444445,76.22222,0.3208649,-2.0776508
PATH,61.555557,54.77778,76.22222,53.666668,-20.333334,44.0,-23.666666,76.22222,0.29590768,-2.0427177
PATH,56.666668,50.666668,70.22222,49.11111,-18.0,40.666668,-22.666666,70.22222,0.30081734,-2.0153737
PATH,55.962963,49.0,70.22222,48.666668,-20.88889,42.77778,-21.88889,70.22222,0.3098264,-2.080206
PATH,54.185184,48.555557,67.22222,46.77778,-16.88889,39.11111,-22.222221,67.22222,0.30405003,-2.0040817
PATH,55.62963,48.22222,70.333336,48.333332,-22.222221,44.11111,-21.88889,70.333336,0.32059526,-2.0945847
PATH,54.037037,48.88889,66.55556,46.666668,-15.444445,37.555557,-22.11111,66.55556,0.2986217,-1.9749589
PATH,57.11111,51.333332,70.111115,49.88889,-17.333334,39.0,-21.666666,70.111115,0.28835976,-2.015595
PATH,53.555557,46.444443,67.333336,46.88889,-21.333334,41.333332,-20.0,67.333336,0.31303197,-2.1167326
PATH,59.74074,52.88889,74.77778,51.555557,-20.555555,45.11111,-24.555555,74.77778,0.31361094,-2.03548
PATH,58.48148,52.444443,71.66667,51.333332,-18.11111,39.555557,-21.444445,71.66667,0.28710723,-2.0346415
PATH,55.333332,49.0,68.77778,48.22222,-19.0,40.333332,-21.333334,68.77778,0.30000642,-2.0531886
PATH,62.037037,54.444443,78.111115,53.555557,-22.777779,48.22222,-25.444445,78.111115,0.3146827,-2.0561104
PATH,60.333332,53.555557,74.888885,52.555557,-20.333334,43.666668,-23.333334,74.888885,0.29951125,-2.047211
PATH,58.666668,52.555557,72.55556,50.88889,-18.333334,41.666668,-23.333334,72.55556,0.29855335,-2.0135245
PATH,57.88889,51.444443,72.0,50.22222,-19.333334,42.333332,-23.0,72.0,0.30252522,-2.0385435
PATH,58.814816,51.77778,72.55556,52.11111,-21.11111,41.22222,-20.11111,72.55556,0.28679082,-2.112941
PATH,61.407406,53.666668,76.55556,54.0,-23.222221,45.444443,-22.222221,76.55556,0.29957896,-2.1093748
PATH,62.074074,54.88889,77.55556,53.77778,-21.555555,46.444443,-24.88889,77.55556,0.30690557,-2.0441787
PATH,53.703705,47.11111,67.22222,46.77778,-19.777779,40.555557,-20.777779,67.22222,0.30885938,-2.0752265
PATH,55.77778,49.666668,69.111115,48.555557,-18.333334,40.0,-21.666666,69.111115,0.29629385,-2.0396667
PATH,56.925926,50.444443,71.44444,48.88889,-19.444445,43.555557,-24.11111,71.44444,0.3158616,-2.0217843
PATH,49.74074,44.22222,62.22222,42.77778,-16.555555,37.444443,-20.88889,62.22222,0.3142778,-2.0144343
PATH,51.77778,46.555557,63.666668,45.11111,-15.666667,35.666668,-20.0,63.666668,0.2901475,-2.0141015
PATH,53.444443,47.333332,65.0,48.0,-18.333334,34.666668,-16.333334,65.0,0.27272084,-2.1641955
PATH,54.925926,49.444443,68.111115,47.22222,-16.444445,39.555557,-23.11111,68.111115,0.3067216,-1.9803478
PATH,50.25926,44.88889,61.77778,44.11111,-16.11111,34.555557,-18.444445,61.77778,0.28757253,-2.0446525
PATH,40.88889,34.11111,51.77778,36.77778,-20.333334,32.666668,-12.333333,51.77778,0.33961803,-2.335837
PATH,35.77778,30.444445,45.0,31.88889,-16.0,27.666666,-11.666667,45.444443,0.28921792,-2.5493495
PATH,40.444443,35.333336,49.666668,36.333336,-15.333333,27.666666,-12.333333,49.666668,0.29805613,-2.198939
PATH,39.444443,34.0,47.77778,36.555557,-16.333334,25.0,-8.666667,48.11111,0.28153613,-2.4253242
PATH,44.074074,38.0,54.555557,39.666668,-18.222221,31.444445,-13.222222,54.555557,0.3081043,-2.2382925
PATH,40.703705,35.22222,48.88889,38.0,-16.444445,24.555555,-8.111111,48.88889,0.27005577,-2.3884537
PATH,42.37037,36.88889,51.666668,38.555557,-16.444445,27.88889,-11.444445,51.77778,0.27503988,-2.395566
PATH,40.0,34.555557,48.0,37.444443,-16.333334,24.0,-7.6666665,48.11111,0.2638465,-2.5174901
PATH,40.444443,34.444447,49.444443,37.444443,-18.0,27.0,-9.0,50.333332,0.30781415,-2.5736349
PATH,42.037037,36.0,52.22222,37.88889,-18.11111,30.555555,-12.444445,52.22222,0.30841646,-2.282295
PATH,41.962963,36.555557,51.22222,38.11111,-16.222221,27.777779,-11.555555,51.333332,0.28212494,-2.38829
PATH,40.444443,35.0,48.555557,37.77778,-16.333334,24.333334,-8.0,48.555557,0.2689782,-2.3927407
PATH,41.814816,35.77778,51.444443,38.22222,-18.11111,28.88889,-10.777778,51.444443,0.30298296,-2.338974
PATH,35.814816,30.777779,42.88889,33.77778,-15.111111,21.222221,-6.111111,42.88889,0.2736466,-2.470153
PATH,44.074074,37.444443,54.666668,40.11111,-19.88889,31.777779,-11.888889,54.666668,0.3015076,-2.3866708
PATH,43.925926,37.11111,57.11111,37.555557,-20.444445,39.555557,-19.11111,57.11111,0.35403678,-2.1137917
PATH,41.48148,36.0,51.11111,37.333336,-16.444445,28.88889,-12.444445,51.22222,0.29470626,-2.3165061
PATH,42.185184,36.444443,51.333332,38.77778,-17.222221,27.444445,-10.222222,51.333332,0.28552282,-2.3274822
PATH,41.333332,35.0,51.11111,37.88889,-19.0,29.333334,-10.333333,51.333332,0.2984709,-2.4946074
PATH,41.666668,35.444447,51.333332,38.22222,-18.666666,29.0,-10.333333,51.333332,0.29754734,-2.384441
PATH,43.22222,36.77778,53.666668,39.22222,-19.333334,31.333334,-12.0,53.666668,0.30018225,-2.3916814
PATH,45.148148,37.88889,58.333332,39.22222,-21.777779,39.555557,-17.777779,58.333332,0.35212588,-2.1629994
PATH,36.62963,31.333334,46.22222,32.333336,-15.888889,28.777779,-12.888889,46.22222,0.29484537,-2.316872
PATH,40.296295,34.666668,49.22222,37.0,-16.88889,26.777779,-9.888889,49.22222,0.28965172,-2.3411982
PATH,41.48148,35.666668,50.555557,38.22222,-17.444445,27.222221,-9.777778,50.555557,0.29110643,-2.3353713
PATH,36.62963,31.333334,46.22222,32.333336,-15.888889,28.777779,-12.888889,46.22222,0.29484537,-2.316872
PATH,40.962963,34.88889,50.11111,37.88889,-18.222221,27.444445,-9.222222,50.666668,0.298124,-2.555683
PATH,39.296295,33.77778,47.555557,36.555557,-16.555555,24.777779,-8.222222,47.555557,0.28481323,-2.3952131
PATH,42.814816,36.444443,55.333332,36.666668,-19.11111,37.555557,-18.444445,55.333332,0.34714225,-2.1023183
PATH,41.48148,36.0,51.11111,37.333336,-16.444445,28.88889,-12.444445,51.22222,0.29470626,-2.3165061
PATH,35.296295,31.222221,43.88889,30.777779,-12.222222,25.777779,-13.555555,43.88889,0.30228558,-2.0601218
PATH,25.296297,23.555555,29.88889,22.444445,-5.2222223,13.777778,-8.555555,30.11111,0.2371126,-1.8582636
